,title,premium_level_id,is_premium,category
3,border collie dog walk in the park ,0,False,"{'id': 1, 'name': 'Animals'}"
4,Rescue team with their K9 search and rescue dogs. mobilize in search of earthquake survivors amid the rubble of a collapsed building,0,False,"{'id': 695, 'name': 'People'}"
5,"stockphoto, Pet adoption. Woman choosing dog from animal shelter. Cute abandoned and rescued retriever in dog pound. Welcoming a Shelter Dog to the Family - Rescue Dog, New Family, Anti Abuse, Anti An",0,False,"{'id': 1, 'name': 'Animals'}"
6,Two dogs of the breed American pit bull  near their owners in the park on a walk,0,False,"{'id': 1, 'name': 'Animals'}"
7,Truffle hunting scene where a man is working with his dogs in a holm oak field. ,0,False,"{'id': 922, 'name': 'Sports'}"
8,"Adorable small dogs happily perched in a stroller on a dock, basking in the sun",0,False,[]
9,golden retriever dog in rain boots holding an umbrella,0,False,"{'id': 47, 'name': 'Dogs'}"
10,Two young beautiful Dalmatian dogs,0,False,"{'id': 47, 'name': 'Dogs'}"
11,Sad large dogs caught in cage. Generative AI,0,False,"{'id': 1, 'name': 'Animals'}"
12,red chow-chow dog portrait autumn falls,0,False,"{'id': 1, 'name': 'Animals'}"
13,"Cute fluffy portrait smile Puppy dog that looking at camera isolated on clear png background, funny moment, lovely dog, pet concept.",0,False,"{'id': 1, 'name': 'Animals'}"
14,Dogs and cats lined up together for a portrait in front of a seamless pink background. Mixed breeds at an animal shelter. generative AI,0,False,"{'id': 1, 'name': 'Animals'}"
15,"A closeup macro photography shot of a dogs eye showcasing an electric blue iris and eyelash, resembling a beautiful art piece. The wood background adds a terrestrial animal touch to the image",0,False,"{'id': 498, 'name': 'Hobbies and Leisure'}"
16,Two welsh corgi Pembroke dogs happy in a forest,0,False,"{'id': 1, 'name': 'Animals'}"
17,All things are possible with coffee and a dog. Quote with pink background,0,False,"{'id': 444, 'name': 'Graphic Resources'}"
18,Cute dogs doodle vector set. Cartoon dog. Silhouettes of cats and dogs on white background,0,False,"{'id': 1, 'name': 'Animals'}"
19,Doggy snapshot A selfie featuring a lively group of dogs,0,False,"{'id': 1, 'name': 'Animals'}"
20,Festive Canine Gathering. Cute birthday dogs with cakes. Dogs Party photography concept. AI Generative,0,False,"{'id': 1, 'name': 'Animals'}"
21,People walking with dogs on leashes,0,False,"{'id': 1, 'name': 'Animals'}"
22,"Silhouettes of a hiker and two dogs at Black Combe in the Lake District, with sunset over the Irish Sea",0,False,"{'id': 538, 'name': 'Camping'}"
23,Black working dog poses on dark grey background,0,False,"{'id': 1, 'name': 'Animals'}"
24,"Chaotic living room with dogs and mess. Flower pots destruction, scattering soil and plants all over the floor. Destructive behavior, behaviour problems. Happy puppy time and happiness.",0,False,"{'id': 444, 'name': 'Graphic Resources'}"
25,Stray dogs on the streets of Hell-Bourg on Réunion Island,0,False,"{'id': 1, 'name': 'Animals'}"
26,Portrait head dog pop art illustration style,0,False,"{'id': 1, 'name': 'Animals'}"
27,A tricolor mixed breed dog listening intently with a foggy background,0,False,"{'id': 1, 'name': 'Animals'}"
28,Young hispanic couple with dogs relaxing at home smiling friendly offering handshake as greeting and welcoming. successful business.,0,False,"{'id': 695, 'name': 'People'}"
29,two golden retriever dogs posing on a fallen tree in the forest together,0,False,"{'id': 1, 'name': 'Animals'}"
30,In the beautiful winter landscape of a snow covered forest a young white dog stands against the picturesque background creating a cute and captivating animal portrait in nature s serene par,0,False,"{'id': 1, 'name': 'Animals'}"
31,Two dogs in laboratory. Generative AI illustration,0,False,"{'id': 851, 'name': 'Science'}"
32,Generative AI Illustration of a smiling woman next to several dogs of different breeds looking at the camera smiling,0,False,"{'id': 695, 'name': 'People'}"
33,Foxtail plants can be risky for dogs. French Bulldog in Foxtail Field in Northern California.,0,False,"{'id': 1, 'name': 'Animals'}"
34,Two dogs and cat stand on hind legs,0,False,"{'id': 44, 'name': 'Cats'}"
35,"Homemade corn dogs with a crispy crust, served with ketchup and mustard.",0,False,"{'id': 289, 'name': 'Food'}"
36,"A lively and colorful image of a dog park on a sunny day, with dogs of various breeds playing and running freely. Wide angle",0,False,"{'id': 1, 'name': 'Animals'}"
37,"Row of different size and breed dogs over yellow horizontal social media or web banner with copy space for text. Dogs are looking at the camera, some cute, panting or happy",0,False,"{'id': 1, 'name': 'Animals'}"
38,Adorable Beagle dog on color background,0,False,"{'id': 1, 'name': 'Animals'}"
39,Cat and dog looking at rainbow - concept of pets passing away,0,False,"{'id': 1, 'name': 'Animals'}"
40,Cute funny dogs playing at a poker table. Ai generated,0,False,"{'id': 1, 'name': 'Animals'}"
41,Two cute dogs enjoy playing in pet friendly hotel swimming pool on vacation.,0,False,"{'id': 1, 'name': 'Animals'}"
42,"Stockholm, Sweden A daycare center for dogs and their trainers or keepers,",0,False,"{'id': 1, 'name': 'Animals'}"
43,Police Canine Unit Training,0,False,"{'id': 1, 'name': 'Animals'}"
44,Horizontal collection with a group of corgi dogs drawn by hand in the style of a doodle,0,False,"{'id': 1, 'name': 'Animals'}"
45,Collage with different dogs on white background. Banner design,0,False,"{'id': 1, 'name': 'Animals'}"
46,Large group of different dogs in front of a white background Generative AI,0,False,"{'id': 1, 'name': 'Animals'}"
47,Two Dogs in Yellow Rainbow Jackets and Sunglasses Striking a Pose on a Blue Background. Two dogs wearing yellow jackets and sunglasses,0,False,"{'id': 1, 'name': 'Animals'}"
48,"Young hispanic couple doing laundry with dogs suffering pain on hands and fingers, arthritis inflammation",0,False,"{'id': 695, 'name': 'People'}"
49,group of dogs portraits on white background,0,False,"{'id': 444, 'name': 'Graphic Resources'}"
50,Two hunters with dogs and shotguns in a traditional shooting clothing.,0,False,"{'id': 949, 'name': 'Hunting'}"
51,kitten and puppy watching,0,False,"{'id': 47, 'name': 'Dogs'}"
52,Two dogs running cute personality zoomies funny,0,False,"{'id': 1, 'name': 'Animals'}"
53,welsh corgi dogs and british longhair cat on sofa at home,0,False,"{'id': 1, 'name': 'Animals'}"
54,Happy young golden retriever dog and cute mixed breed tabby cat under cozy  plaid. Animals warms under gray and white blanket in cold winter weather. Friendship of pets. Pets care concept.,0,False,"{'id': 1, 'name': 'Animals'}"
55,"Caring for our furry friends: Volunteers at an animal shelter provide love and care to dogs and cats, making sure they find forever homes",0,False,"{'id': 888, 'name': 'Social Issues'}"
56,"Veterinary examination of dogs and cats, Puppy and kitten at the veterinarian. Animal clinic. Pet screening and vaccinations, Healthcare",0,False,"{'id': 1, 'name': 'Animals'}"
57,"A Vibrant Wallpaper of a Joyful Group of Dogs Frolicking in the Park, High Quality Wallpaper",0,False,"{'id': 1, 'name': 'Animals'}"
58,"Three friendly happy playing dogs in sping park. German shepherd, american staffordshire terrier and french bulldog play with one stick. Different dog breeds have fun together.",0,False,"{'id': 1, 'name': 'Animals'}"
59,"Australian Shepherd dogs looking at the camera isolated on transparent background
",0,False,"{'id': 1, 'name': 'Animals'}"
60,"Cute watercolor dogs in halloween costumes. Yorkshire Terrier, west highland white terrier in costumes for autumn party.",0,False,"{'id': 1, 'name': 'Animals'}"
61,"A featuring dogs grooving to music, capturing their amusing moves and the joy they bring .Advert flyer featuring a unique mix of five dog breeds.",0,False,"{'id': 1, 'name': 'Animals'}"
62,Cute and happy dog ​​on transparent background,0,False,"{'id': 1, 'name': 'Animals'}"
63,Miniature Schnauzer dog face vector illustration in abstract mixed grunge colors digital painting in minimal graphic art style. Digital illustration generative AI.,0,False,"{'id': 1, 'name': 'Animals'}"
64,"Group of different breeds dogs sitting in a row for each other in growth isolated on white background. Profile view. Diversity. Animal life, care, vet, grooming. Collage",0,False,"{'id': 1, 'name': 'Animals'}"
65,Cute funny cats and dogs on white background,0,False,"{'id': 1, 'name': 'Animals'}"
66,four small dogs riding in a stroller,0,False,"{'id': 1, 'name': 'Animals'}"
67,illustration happy dogs background. Generative AI.,0,False,"{'id': 1, 'name': 'Animals'}"
68,portrait of a master groomer in uniform with a client dog in the salon. The dog is undergoing a haircut procedure from a professional groomer in a grooming salon.,0,False,"{'id': 1, 'name': 'Animals'}"
69,nova scotia duck tolling retriever dog sitting in the forest,0,False,"{'id': 1, 'name': 'Animals'}"
70,Happy puppy wearing goggles at a pool party. Funny and Cute Animal image of dogs swimming in the summer.,0,False,"{'id': 1, 'name': 'Animals'}"
71,Group of Jack Russell Terrier - A pack of dogs are standing side by side relaxing on a meadow in early spring,0,False,"{'id': 1, 'name': 'Animals'}"
72,Border from watercolor portraits of dogs for decoration,0,False,"{'id': 61, 'name': 'Other Pets'}"
73,"stockphoto, Pet adoption. Woman choosing dog from animal shelter. Cute abandoned and rescued retriever in dog pound. Welcoming a Shelter Dog to the Family - Rescue Dog, New Family, Anti Abuse, Anti An",0,False,"{'id': 1, 'name': 'Animals'}"
74,3d Small dogs tongue hangs out,0,False,"{'id': 47, 'name': 'Dogs'}"
75,Woman walks dogs on trail in White Sands National Park,0,False,"{'id': 695, 'name': 'People'}"
76,Portrait of three dogs in business suits,0,False,"{'id': 47, 'name': 'Dogs'}"
77,Young pit bull puppy dog sleeping on knitted blanket,0,False,"{'id': 1, 'name': 'Animals'}"
78,"Funny siberian husky puppies, sitting in studio at white background, interesting looking at camera and posing. Two cute dogs like wolf with gray and white color of fur and blue eyes. Isolate.",0,False,"{'id': 47, 'name': 'Dogs'}"
79,Dogs Sitting in a Group on White Background,0,False,"{'id': 1, 'name': 'Animals'}"
80,Portrait of a happy dog running in snow at winter,0,False,"{'id': 1, 'name': 'Animals'}"
81,Twin Terriers: Two Jack Russell Dogs with Matching Expressive Faces,0,False,"{'id': 1, 'name': 'Animals'}"
82,Cute cavalier charles king spaniel dog licking its lips with tongue. Isolated on blue pastel background,0,False,"{'id': 1, 'name': 'Animals'}"
83,"Large group of dog breeds, isolated on white",0,False,"{'id': 47, 'name': 'Dogs'}"
84,A pack of dogs sit in a rowing boat out on a lake with mountain views,0,False,"{'id': 1, 'name': 'Animals'}"
85,Studio photogaphy of a romantic couple of dogs with heart shapes in the background. Valentine's concept. Romantic background.,0,False,"{'id': 1, 'name': 'Animals'}"
86,A dog and a cat lie together on the background.,0,False,"{'id': 1, 'name': 'Animals'}"
87,Summer fun ocean beach sand animal action outdoors sea dogs nature pets,0,False,"{'id': 922, 'name': 'Sports'}"
88,"An enchanting seamless pattern celebrating the playful and lovable nature of dogs through a collection of whimsical dog faces. Each face is depicted with joyful expressions, bright eyes, Generative AI",0,False,"{'id': 1, 'name': 'Animals'}"
89,"A group of dogs on a walk in the park led by young female dog walker. Pets, walker, service",0,False,"{'id': 1, 'name': 'Animals'}"
90,Beautiful couple cuddling and walking dogs outdoors,0,False,"{'id': 695, 'name': 'People'}"
91,"Racing dogs in a blur of speed, creating abstract streaks on the track that convey the rapid pace of the race.",0,False,"{'id': 444, 'name': 'Graphic Resources'}"
92,Patriotic Pooch: Golden Retriever Celebrating the Fourth of July Wearing Sunglasses,0,False,"{'id': 1, 'name': 'Animals'}"
93,Group of dogs playing soccer in soccer stadium. Stadium full of people with flags. Dramatic lighting. Dark black color palette. Cinematic perspective. Soccer scenes. Front view.,0,False,"{'id': 1, 'name': 'Animals'}"
94,"Dogs with balloons in the background. Dogs, birthday day concept",0,False,"{'id': 1, 'name': 'Animals'}"
95,"Aussie dog mum with puppies playing on a green meadow land, cute dog puppies",0,False,"{'id': 1, 'name': 'Animals'}"
96,Five cute joyful labrador puppies with tongue out. Happy dogs concept. ,0,False,"{'id': 1, 'name': 'Animals'}"
97,Rottweiler and White Swiss Shepherd dogs facing each other in the field. Dog socialization concept.,0,False,"{'id': 1, 'name': 'Animals'}"
98,Young beautiful mother and little cute daughter have fun playing with dogs on the home sofa. Image of happy girl with dog mother relaxing at home. Happy family with pet friendship and care concept,0,False,"{'id': 695, 'name': 'People'}"
99,two small dogs playing together outdoors,0,False,"{'id': 47, 'name': 'Dogs'}"
0,Pets of Prosperity: Dogs and Cats on a Golden Coin Background,0,False,"{'id': 1, 'name': 'Animals'}"
1,"From classic paintings to internet memes, dogs playing poker has captured the hearts and imaginations of audiences around the world, inspiring laughter and creativity, GENERATIVE AI",0,False,"{'id': 1, 'name': 'Animals'}"
2,three dogs are standing together in a group,0,False,"{'id': 1, 'name': 'Animals'}"
3,loving couple of dogs enjoying romantic dinner in restaurant,0,False,"{'id': 1, 'name': 'Animals'}"
4,Cute corgi dogs in kitchen at home,0,False,"{'id': 1, 'name': 'Animals'}"
5,Variety of hot dogs with healthy garnishes,0,False,"{'id': 368, 'name': 'Other'}"
6,"Happy smiling smart dog holding a smartphone, blue background. Generative AI",0,False,"{'id': 981, 'name': 'Technology'}"
7,running dogs watercolor painting art,0,False,"{'id': 1, 'name': 'Animals'}"
8,Studio shot of an adorable Newfoundland dog,0,False,"{'id': 1, 'name': 'Animals'}"
9,Dog businessman wearing suit,0,False,"{'id': 1, 'name': 'Animals'}"
10,A group of happy dogs and cats running in the park all looking at the camera smiling for a cute pet photography shot on a sunny day with a green grass background Generative AI,0,False,"{'id': 1, 'name': 'Animals'}"
11,Golden Retriever and two cats,0,False,"{'id': 1, 'name': 'Animals'}"
12,Sunny terrace of a dog cafe dogs at tables with lemonade and affogato treats,0,False,"{'id': 1, 'name': 'Animals'}"
13,"Many dogs different breeds, sizes, and colors. Dog Ensemble: Breeds, Sizes, Colors, Discipline, Cute Pets isolated on White Background. Generative AI",0,False,"{'id': 1, 'name': 'Animals'}"
14,"Young hispanic couple with dogs relaxing at home smelling something stinky and disgusting, intolerable smell, holding breath with fingers on nose. bad smell",0,False,"{'id': 695, 'name': 'People'}"
15,"Closeup portrait of smiling dog in fashion sunglasses. Funny pet on a bright blue background with copy space. Puppy in eyeglasses. Fashion, style, cool animal summer concept.",0,False,"{'id': 1, 'name': 'Animals'}"
16,Hot dogs on the grill ,0,False,"{'id': 289, 'name': 'Food'}"
17,Banner two dogs pets. Labrador retriever thinking and tinting head side and happy border collie. Isolated on white background.,0,False,"{'id': 1, 'name': 'Animals'}"
18,"Process of walking with two dogs in a countryside park, joy of having multiple dogs, girl playing with dachshund and toy terrier, in autumn fall sunny day with, happy pet dog owner",0,False,"{'id': 1, 'name': 'Animals'}"
19,Dog run Beagle fun,0,False,"{'id': 47, 'name': 'Dogs'}"
20,gundogs,0,False,"{'id': 61, 'name': 'Other Pets'}"
21,White dog rests at sunny park,0,False,"{'id': 1, 'name': 'Animals'}"
22,Healthy German Shepherd dogs are running and jumping happily on PNG transparent background.,0,False,"{'id': 1, 'name': 'Animals'}"
23,Funny and happy dog jumping on a flower meadow,0,False,"{'id': 1, 'name': 'Animals'}"
24,Cute dogs with gifts and balloons on white background. Valentine's Day celebration,0,False,"{'id': 643, 'name': 'Lifestyle'}"
25,Group cute dogs with different dogs isolated on white background,0,False,"{'id': 1, 'name': 'Animals'}"
26,two corgi dogs meeting on grass in summer,0,False,"{'id': 1, 'name': 'Animals'}"
27,group of different dogs with hat illustrations on banner of halloween,0,False,"{'id': 832, 'name': 'Culture and Religion'}"
28,group of dogs dressed in fashionable clothes and modern outfits,0,False,"{'id': 1, 'name': 'Animals'}"
29,close up of a brown dogs nose and snout,0,False,"{'id': 1, 'name': 'Animals'}"
30,"A Nova Scotia Duck Tolling Retriever and a Jack Russell Terrier dogs gaze out a festive window, a serene holiday moment captured",0,False,"{'id': 832, 'name': 'Culture and Religion'}"
31,two dogs joyfully splashing through a river. Generative AI,0,False,"{'id': 1, 'name': 'Animals'}"
32,Lady walking her dogs on the leash,0,False,"{'id': 1, 'name': 'Animals'}"
33,"
two cute dogs hugging and sleeping together",0,False,"{'id': 1, 'name': 'Animals'}"
34,"Young brunette woman sitting on the bed with two dogs serious face thinking about question with hand on chin, thoughtful about confusing idea",0,False,"{'id': 695, 'name': 'People'}"
35,Cute funny welsh corgi pembroke running on the street,0,False,"{'id': 1, 'name': 'Animals'}"
36,Three cute dogs sitting on chairs in studio at white background,0,False,"{'id': 1, 'name': 'Animals'}"
37,A man holds out an apple in his hand. Portrait of a dog  that sniffs food isolated as png.,0,False,"{'id': 1, 'name': 'Animals'}"
38,Running beagle dogs run on the green grass in summer,0,False,"{'id': 1, 'name': 'Animals'}"
39,Golden Retriever giving high five isolated on Transparent Background. AI generative,0,False,"{'id': 1, 'name': 'Animals'}"
40,Happy Friendly Smiling Pit Bull Dog,0,False,"{'id': 47, 'name': 'Dogs'}"
41,"Birthday greeting card with cute dogs and balloons, watercolor illustration",0,False,"{'id': 444, 'name': 'Graphic Resources'}"
42,Photo of two dogs wearing sunglasses on a vibrant green background created with Generative AI technology,0,False,"{'id': 1, 'name': 'Animals'}"
43,"A group of young dog walkers is walking with bunch of dogs under their control. Pets, walkers, service",0,False,"{'id': 1, 'name': 'Animals'}"
44,Cute dogs with Santa hats and gifts on white background,0,False,"{'id': 832, 'name': 'Culture and Religion'}"
45,Two dalmatian dogs playing with leaves in autumn,0,False,"{'id': 61, 'name': 'Other Pets'}"
46,two happy golden retriever dogs posing together for Christmas,0,False,"{'id': 47, 'name': 'Dogs'}"
47,Jack Russell terrier dog eat meal from a table.,0,False,"{'id': 1, 'name': 'Animals'}"
48,three cute dogs are looking amazed and curious about something,0,False,"{'id': 1, 'name': 'Animals'}"
49,"Sad little yellow dog lying on the street, alone and abandoned",0,False,"{'id': 1, 'name': 'Animals'}"
50,"Two black labradors dogs wearing sun hat relax with a cold beer glasses on a tropical beach, generative ai",0,False,"{'id': 1, 'name': 'Animals'}"
51,Puppy jack russell playing with soap bubbles in summer outdoor.,0,False,"{'id': 47, 'name': 'Dogs'}"
52,Close up portrait cute funny gray black brown dog smiling on isolated white background. A beautiful dog photo for advertises.,0,False,"{'id': 1, 'name': 'Animals'}"
53,dogs dressed in bright colored clothes holding phones,0,False,"{'id': 1, 'name': 'Animals'}"
54,Senior couple relaxing on beach with pet dogs,0,False,"{'id': 724, 'name': 'Love and Tenderness'}"
55,"Happy golden retriever dog on autumn nature background, autumn activities for dogs",0,False,"{'id': 1, 'name': 'Animals'}"
56,dogs kiss: lady and the tramp for valentine's day,0,False,"{'id': 1, 'name': 'Animals'}"
57,"Close-up of a dogs wet nose, focusing on the sense of smell and detailed texture",0,False,"{'id': 1, 'name': 'Animals'}"
58,Red border collie dog running in a meadow,0,False,"{'id': 61, 'name': 'Other Pets'}"
59,"Four happy dogs peeking over a fence, surrounded by greenery, under the bright sunlight.",0,False,"{'id': 1, 'name': 'Animals'}"
60,"Front view of two pretty puppies of siberian husky dog, girl and boy, white and gray with blue eyes, resting at studio and playing. Little carried pets, posing, waiting for food.  White background.",0,False,"{'id': 47, 'name': 'Dogs'}"
61,Happy Golden Retreiver Dog with Poodle Playing Fetch Dogs Pets,0,False,"{'id': 61, 'name': 'Other Pets'}"
62,Funny dogs gang in sunglasses on studio background. Pets portrait. Generative ai,0,False,"{'id': 1, 'name': 'Animals'}"
63,Running beagle dogs run on the green grass in summer,0,False,"{'id': 1, 'name': 'Animals'}"
64,Cute dogs with party decor for St. Patrick's Day celebration on white background,0,False,"{'id': 1, 'name': 'Animals'}"
65,Two dogs playing in the snow,0,False,"{'id': 47, 'name': 'Dogs'}"
66,Three labrador dogs posing with Christmas tree in the snow,0,False,"{'id': 47, 'name': 'Dogs'}"
67,Two dogs play,0,False,"{'id': 47, 'name': 'Dogs'}"
68,Lovely couple are on the walk in autumn park with two dogs,0,False,"{'id': 1, 'name': 'Animals'}"
69,multiple dogs breed in a seamless pattern,0,False,"{'id': 1, 'name': 'Animals'}"
70,Dog riding in car and looking out from car window. Generative AI,0,False,"{'id': 1, 'name': 'Animals'}"
71,"Set of Cute Poodle Dogs: Adorable Puppies and Sitting Adult Poodle Companions, Isolated on Transparent Background, PNG",0,False,"{'id': 1, 'name': 'Animals'}"
72,"Pair of funny French Bulldog dogs dressed up with pirate and pirate bride costumes with hat, hook arm and dress standing at waterfront",0,False,"{'id': 1, 'name': 'Animals'}"
73,Watercolor hand drawn seamless pattern with dogs isolated on white background. Long stylized creative cute dachshunds. Artistic creative background.,0,False,"{'id': 444, 'name': 'Graphic Resources'}"
74,"valentine's day concept, Valentine's Pups - Cute Dogs in Heart Sunglasses and Festive Background",0,False,"{'id': 1, 'name': 'Animals'}"
75,group of three dogs standing on a fallen tree log at sunset in the forest,0,False,"{'id': 1, 'name': 'Animals'}"
76,Happy dogs celebrating birthday party outdoor at patio terrace - Animals barbecue holiday,0,False,"{'id': 1, 'name': 'Animals'}"
77,Puppies celebrate happy new year,0,False,"{'id': 1, 'name': 'Animals'}"
78,Husky sled dogs pulling a sled in arctic mountain wilderness. Shallow field of view.,0,False,"{'id': 498, 'name': 'Hobbies and Leisure'}"
79,"Cute red / abricot Australian Cobberdog / Labradoodle dog pup, sitting up with one paw high in air. Mouth closed. Isolated on transparent background.",0,False,"{'id': 1, 'name': 'Animals'}"
80,"
Set of cute dogs in clothes, hat and glasses. Background with flowers.Super realistic dog. Printing on a T-shirt, jacket, sweatshirt. Prints for clothes. Wallpaper, screensaver. Banner. AI",0,False,"{'id': 1, 'name': 'Animals'}"
81,Cute funny cats and dogs on orange background. Space for text,0,False,"{'id': 1, 'name': 'Animals'}"
82,young caucasian woman on bed working on laptop. Cute small dog lying besides. Love for animals and technology concept. Lifestyle indoors,0,False,"{'id': 1, 'name': 'Animals'}"
83,Aggressive barking dog,0,False,"{'id': 1, 'name': 'Animals'}"
84,Funny dogs in autumn clothes and with rainbow umbrella on yellow background,0,False,"{'id': 1, 'name': 'Animals'}"
85,"Young hispanic couple with dogs relaxing at home checking the time on wrist watch, relaxed and confident",0,False,"{'id': 695, 'name': 'People'}"
86,aggressive chihuahua dog snarling and looking angry,0,False,"{'id': 1, 'name': 'Animals'}"
87,Group of sitting dogs of different breeds on a white background,0,False,"{'id': 1, 'name': 'Animals'}"
88,Kibble pet. Dachshund dog waiting to eat his bowl of dry dog food.,0,False,"{'id': 1, 'name': 'Animals'}"
89,Dog isolated on white background,0,False,"{'id': 1, 'name': 'Animals'}"
90,Diverse Canine Assembly: A Charming Line-Up of Various Dog Breeds - Generative AI,0,False,"{'id': 1, 'name': 'Animals'}"
91, Happy children with dog on the beach. Camping and travel concept,0,False,"{'id': 643, 'name': 'Lifestyle'}"
92,adorable beagle dog drinking water from bowl,0,False,"{'id': 1, 'name': 'Animals'}"
93,Dogs and cats lined up together for a portrait against pink wall,0,False,"{'id': 1, 'name': 'Animals'}"
94,Pet Boarding,0,False,"{'id': 127, 'name': 'Other'}"
95,A beautiful  pack of obedient dogs - Border Collies  in several  ages from the young dog to the senior,0,False,"{'id': 1, 'name': 'Animals'}"
96,Two aggressive dogs are in conflict with each other,0,False,"{'id': 1, 'name': 'Animals'}"
97,Adorable furry animal duo running happily. Cute Orange shorthair cat and Samoyed dog trotting toward camera. Abstract canine and feline joy. Homeward bound.,0,False,"{'id': 1, 'name': 'Animals'}"
98,dogs with party hats celebrating birthday. Generative AI,0,False,"{'id': 1, 'name': 'Animals'}"
99,Group of dogs with a bowl full of bones,0,False,"{'id': 47, 'name': 'Dogs'}"
0,Cool English bulldogs,0,False,"{'id': 47, 'name': 'Dogs'}"
1,A dog and a cat running happily in the grass 2,0,False,"{'id': 1, 'name': 'Animals'}"
2,Group of Dogs and Cats Standing Together,0,False,"{'id': 1, 'name': 'Animals'}"
3,"Watercolor dog illustration. Hand-drawn cute puppy graphics. Beagle, Dalmatian, Dachshund dog. Cute baby animals, pet friendly, character design, dogs and puppies isolated. ",0,False,"{'id': 1, 'name': 'Animals'}"
4,"Happy dogs run through a field in Frisco, Texas",0,False,"{'id': 1, 'name': 'Animals'}"
5,two happy labrador dogs running in water,0,False,"{'id': 1, 'name': 'Animals'}"
6,Young hispanic woman smiling confident sitting on floor with dogs at new home,0,False,"{'id': 695, 'name': 'People'}"
7,"A BBQ Grill Loaded With Delicious Food, Meats, Vegetables, and More!",0,False,"{'id': 289, 'name': 'Food'}"
8,Collage of photos with different dogs,0,False,"{'id': 1, 'name': 'Animals'}"
9,Two dogs standing on hind legs looking up isolated on white background,0,False,"{'id': 1, 'name': 'Animals'}"
10,A pack of dogs sprinting along a trail.,0,False,"{'id': 1, 'name': 'Animals'}"
11,In the beautiful winter landscape of a snow covered forest a young white dog stands against the picturesque background creating a cute and captivating animal portrait in nature s serene par,0,False,"{'id': 1, 'name': 'Animals'}"
12,Aggressive barking dog,0,False,"{'id': 1, 'name': 'Animals'}"
13,verschiedene Hundeköpfe Kreis Anordnung,0,False,"{'id': 47, 'name': 'Dogs'}"
14,Professional Dog Walker Enjoying Time With Dogs In Park,0,False,"{'id': 1, 'name': 'Animals'}"
15,Group portrait of dogs. Studio shoot. Pets animals guns,0,False,"{'id': 1, 'name': 'Animals'}"
16,"Closeup of dogs with Female volunteer in uniform at animal shelter dogs getting rescued, rescue",0,False,"{'id': 1, 'name': 'Animals'}"
17,Funny dogs gang in sunglasses on studio background. Pets portrait. Generative ai,0,False,"{'id': 1, 'name': 'Animals'}"
18,"Set of a joyful corgi dogs activities running sitting close up playing with sunglasses, Isolated on Transparent Background, PNG",0,False,"{'id': 1, 'name': 'Animals'}"
19,"Group of five different breeds dogs in a row, looking at the camera, some are cute, panting or happy, isolated on white",0,False,"{'id': 1, 'name': 'Animals'}"
20,Puppy pets nature canine breed cute dogs portrait domestic animal,0,False,"{'id': 596, 'name': 'Landscapes'}"
21,A relaxed wrapped in a spa robe and cap relaxing and enjoys a spa day. concept of services for dogs and pet care,0,False,"{'id': 1, 'name': 'Animals'}"
22,Front view of two dogs with raincoat in green background. Horizontal low angle view of rottweiler and french bulldog wearing yellow raincoat isolated on sidewalk. Animals concept.,0,False,"{'id': 1, 'name': 'Animals'}"
23,a group of three dogs ashetland sheepdog sheltie and an australian kelpie and a croatian sheepdog hrvatski ovcar dog profile head portrait in the studio on a black background,0,False,"{'id': 1, 'name': 'Animals'}"
24,"Puppy Zwergschnauzer with open mouth and pink tongue. A dog's muzzle close up on a green background. A service, hunting guarding dogs breed Canine animal, pet outdoors in green park woods. Happy doggy",0,False,"{'id': 1, 'name': 'Animals'}"
25,"red toller retriever dog jumping over a tree with a hunting dummy in mouth, hunting dog training",0,False,"{'id': 1, 'name': 'Animals'}"
26,Man and woman couple smiling confident sitting on sofa with dogs at home,0,False,"{'id': 695, 'name': 'People'}"
27,"Happy funny excited little dog with long ears and wide open mouth on bright background, banner with copy space",0,False,"{'id': 1, 'name': 'Animals'}"
28,Set of dogs with first aid kits isolated on white,0,False,"{'id': 1, 'name': 'Animals'}"
29,Cats and dogs get along well sheltering from the rain under one umbrella,0,False,"{'id': 1, 'name': 'Animals'}"
30,Happy cute dog celebrating at a birthday party,0,False,"{'id': 1, 'name': 'Animals'}"
31,The golden retriever stands proudly in front of his dog house its headshot showcasing its loyal and friendly demeanor a true reminder of the joy animals bring to a home,0,False,"{'id': 1, 'name': 'Animals'}"
32,Illustration of black silhouette of a dog paw prints on white background,0,False,"{'id': 1, 'name': 'Animals'}"
33,group of pets,0,False,"{'id': 1, 'name': 'Animals'}"
34,"Pool pawty pink, summer dogs print illustration",0,False,"{'id': 1, 'name': 'Animals'}"
35,Kurzhaar and Maltese dogs get know each other,0,False,"{'id': 596, 'name': 'Landscapes'}"
36,"Differents dogs looking at camera, Generative AI",0,False,"{'id': 1, 'name': 'Animals'}"
37,Collage with photos of cute dog on white background. Banner design,0,False,"{'id': 1, 'name': 'Animals'}"
38,Gundog training. Spaniel and chocolate labrador pet retriever working dogs swimming together,0,False,"{'id': 1, 'name': 'Animals'}"
39,Border Collie and Australian Shepherd playing with a rope,0,False,"{'id': 47, 'name': 'Dogs'}"
40,"Set of watercolor hand-painted puppies. For postcards, posters, stickers, scrapbooking. Different breeds of small dogs on a white background
",0,False,"{'id': 1, 'name': 'Animals'}"
41,Ravishing adorable yorkshire terrier dog portrait on white isolated background.,0,False,"{'id': 1, 'name': 'Animals'}"
