,title,premium_level_id,is_premium,category
2,two labrador dogs playing with a rubber toy in the sea,0,False,"{'id': 1, 'name': 'Animals'}"
3,Group of three trained dogs in summer,0,False,"{'id': 47, 'name': 'Dogs'}"
4,Little white puppy with perky ears standing on a rock in a rocky flowing stream with foliage-American Eskimo Dog,0,False,"{'id': 1, 'name': 'Animals'}"
5,Woman plays with dogs and gives them dog biscuit .Moment of training dog. Teaching commands. Concept of raising domestic dog.,0,False,"{'id': 498, 'name': 'Hobbies and Leisure'}"
6,"Adorable red / abricot Labradoodle dog puppy, laying down side ways, looking towards camera with shiny dark eyes. Isolated on white background. Mouth open showing pink tongue.",0,False,"{'id': 1, 'name': 'Animals'}"
7,Portraits of different breeds of dogs on a light background. Generated AI,0,False,"{'id': 1, 'name': 'Animals'}"
8,Beauty Golden retriever dog,0,False,"{'id': 47, 'name': 'Dogs'}"
9,Smart police dog demonstrations to attack the enemy.K9 military dog unit.K-9 training service dogs for police.Soldier with his german shepherd dog.,0,False,"{'id': 1, 'name': 'Animals'}"
10,A dog in a green scarf and hat. AI Generated,0,False,"{'id': 1, 'name': 'Animals'}"
11,"Many dogs different breeds, sizes, and colors. Dog Ensemble: Breeds, Sizes, Colors, Discipline, Cute Pets isolated on White Background. Generative AI",0,False,"{'id': 1, 'name': 'Animals'}"
12,Cute puppy and kitten peek over web banner. AI Generative creates a pet portrait with a white background.,0,False,"{'id': 1, 'name': 'Animals'}"
13,Large dog standing on the wooden sea defenses on the beach in Norfolk ,0,False,"{'id': 1, 'name': 'Animals'}"
14,Golden dog posing with glasses against a completely yellow background,0,False,"{'id': 1, 'name': 'Animals'}"
15,"Group of dogs with chew sticks or dental chew bones. Happy dogs lying while eating and chewing bully stick, rawhide chew and yak cheese. Morkie, Bluetick Coonhound and Harrier mix. Selective focus.",0,False,"{'id': 1, 'name': 'Animals'}"
16,"The portrait of the best buddy , a happy female owner with her dog, is holding and hugging her lovely pet to take a selfie photo together. Generative AI.",0,False,"{'id': 1, 'name': 'Animals'}"
17,"Funny portrait of a surprised and hungry pug, girl teases a dog with food, hypnotizes moving food in front of the muzzle, pug want to eat",0,False,"{'id': 1, 'name': 'Animals'}"
18,Young hispanic woman smiling confident sitting on floor with dogs at new home,0,False,"{'id': 695, 'name': 'People'}"
19,group of different breed dogs posing together,0,False,"{'id': 1, 'name': 'Animals'}"
20,cheerful woman outdoors in a field in winter walking with a dog fresh air,0,False,"{'id': 1, 'name': 'Animals'}"
21,dogs and kelpies working on a farm in Australia,0,False,"{'id': 1, 'name': 'Animals'}"
22,two happy corgi dogs playing on grass in summer,0,False,"{'id': 1, 'name': 'Animals'}"
23,woman hand Grooming Yorkshire terrier dog,0,False,"{'id': 1, 'name': 'Animals'}"
24,"Mural with graffiti of three border collie dogs painted with strong and happy colors. Street art. Painting of domestic animals on a brick wall. Mascot illustration in black, yellow and white.",0,False,"{'id': 1, 'name': 'Animals'}"
25,Doodle illustration of happy colorfull dogs,0,False,"{'id': 1, 'name': 'Animals'}"
26,Summer BBQ food double side border with hot dog and hamburger buffet. Top view over a dark wood background. Copy space.,0,False,"{'id': 289, 'name': 'Food'}"
27,A beautiful  pack of obedient dogs - Border Collies  in several  ages from the young dog to the senior,0,False,"{'id': 1, 'name': 'Animals'}"
28,Cute valentine dogs in coffee cups. Valentines day clipart. ,0,False,"{'id': 214, 'name': 'Drinks'}"
29,"Sweet little maltese pet dog. Amazing landscape, rural scene with clouds, tree and empty road summertime, fields of haystack next to the road",0,False,"{'id': 1, 'name': 'Animals'}"
30,two dogs fighting over a yellow bowl in a grassy area,0,False,[]
31,Dogs play poker at the poker table in a pleasant environment. AI generated illustration.,0,False,"{'id': 1, 'name': 'Animals'}"
32,"dogs emoji sticker pack set, different colours, colourfull, white backgroung",0,False,"{'id': 444, 'name': 'Graphic Resources'}"
33,Two large  dogs saying hello to each other in the park ,0,False,"{'id': 1, 'name': 'Animals'}"
34,couple dog walker with dogs enjoying in walk..,0,False,"{'id': 1, 'name': 'Animals'}"
35,two Happy welsh corgi pembroke dogs at a beach,0,False,"{'id': 1, 'name': 'Animals'}"
36,"group of dogs on the beach, The Cosmic Canine: This dog's fur shimmers like the night sky, adorned with tiny stars and swirling galaxies. Its eyes are deep pools of stardust, and it moves with a grace",0,False,"{'id': 1, 'name': 'Animals'}"
37,"a portrait of a great dane dog with a surprised expression, looking into the camera isolated a pink background.
",0,False,"{'id': 1, 'name': 'Animals'}"
38,"Young hispanic couple with dogs relaxing at home pointing with finger up and angry expression, showing no gesture",0,False,"{'id': 695, 'name': 'People'}"
39,two cute dogs with happy hordes are sitting in a summer sunny garden on the green grass,0,False,"{'id': 1, 'name': 'Animals'}"
40,purebred dog walking in nature in autumn walk fresh air,0,False,"{'id': 1, 'name': 'Animals'}"
41,"Portrait of a small brown mixed race dog, Looking into the sun.",0,False,"{'id': 1, 'name': 'Animals'}"
42,two dogs lying down on grass together in summer,0,False,"{'id': 1, 'name': 'Animals'}"
43,Two Cute and funny little dogs with red scarf playing in the snow. Happy sheltie dogs having fun with snowflakes. Outdoor winter holidays happiness. Christmas and New year concept.,0,False,"{'id': 1, 'name': 'Animals'}"
44,"Generative AI, Happy Golden Retriever dog at the beach in summer",0,False,"{'id': 1, 'name': 'Animals'}"
45,Blind people with long canes and guide dogs on white background. Banner design,0,False,"{'id': 1, 'name': 'Animals'}"
46,Running Golden retriever dog,0,False,"{'id': 532, 'name': 'Outdoors'}"
47,dogs with party hats celebrating birthday. Generative AI,0,False,"{'id': 1, 'name': 'Animals'}"
48,Portrait of a weimaraner dog looking at the camera isolated on a white background,0,False,"{'id': 47, 'name': 'Dogs'}"
49,Two cute dachshund dogs running on the grassy sunny clearing of a forest in the afternoon sunset. Daytime outdoor shot in the woods.	,0,False,"{'id': 1, 'name': 'Animals'}"
50,Mixed breed dogs with party decoration,0,False,"{'id': 1, 'name': 'Animals'}"
51,Dogs going to eat a treat or treat for dogs on a yellow background. Generative AI.,0,False,"{'id': 1, 'name': 'Animals'}"
52,Golden retriever dog with easter basket and easter eggs. ,0,False,"{'id': 1, 'name': 'Animals'}"
53,A closeup colorful digital painting of a Miniature schnauzer dog - Generative AI,0,False,"{'id': 1, 'name': 'Animals'}"
54,"A bunch of dogs on the leash in the park with dog walkers. Pets, walkers, service",0,False,"{'id': 498, 'name': 'Hobbies and Leisure'}"
55,sad dog lies and looks up on isolated on a white background,0,False,"{'id': 1, 'name': 'Animals'}"
56,A pack Jack Russell Terrier. Dog sitter is walking  with many dogs on a leash in the beautiful nature in the season spring.,0,False,"{'id': 1, 'name': 'Animals'}"
57,Puppies running in the snow,0,False,"{'id': 1, 'name': 'Animals'}"
58,Man and woman couple smiling confident sitting on sofa with dogs at home,0,False,"{'id': 695, 'name': 'People'}"
59,Couple walking their pet dog on beach,0,False,"{'id': 724, 'name': 'Love and Tenderness'}"
60,Only one child walking alone with the family dog outdoors ,0,False,"{'id': 1, 'name': 'Animals'}"
61,dog on a journey. Nova Scotia retriever by a mountain lake on a wooden bridge. A trip with a pet to nature,0,False,"{'id': 1, 'name': 'Animals'}"
62,two boxer dogs playing with a ball together,0,False,"{'id': 1, 'name': 'Animals'}"
63,Golden Hound and British short-haired cat,0,False,"{'id': 1, 'name': 'Animals'}"
64,Three brown and white Thai dogs play and bite each other merrily on the roadside.,0,False,"{'id': 1, 'name': 'Animals'}"
65,business dogs in neckties,0,False,"{'id': 1, 'name': 'Animals'}"
66,Cat and dog,0,False,"{'id': 44, 'name': 'Cats'}"
67,Small dalmatin dogs playing or running in sunny backlight.,0,False,"{'id': 1, 'name': 'Animals'}"
68,Two cute Maltese dogs enjoy playing in pet friendly hotel swimming pool on vacation.,0,False,"{'id': 1, 'name': 'Animals'}"
69,Cute dogs in Christmas sweaters on floor near color wall,0,False,"{'id': 47, 'name': 'Dogs'}"
70,"Group of white dogs sitting, from taller to smaller",0,False,"{'id': 47, 'name': 'Dogs'}"
71,Walking playing frisbee on the beach,0,False,"{'id': 1, 'name': 'Animals'}"
72,Anthropomorphic dogs playing a friendly game of pool in a cozy pub setting full of character and camaraderie. Playing animals concept. AI generated.,0,False,"{'id': 1, 'name': 'Animals'}"
73,"dogs celebrating new year 2023 party hats and drinks, friends celebrating, generative ai, happy new year,generative ai",0,False,"{'id': 832, 'name': 'Culture and Religion'}"
74,Male farmer kneeling on soil and digging a hole with a truffle dagger looking for a black truffle while his dogs sniffing around. Tuber melanosporum. ,0,False,"{'id': 1, 'name': 'Animals'}"
75,A group of dogs sitting at a table with a birthday cake. Generative AI image.,0,False,"{'id': 1, 'name': 'Animals'}"
76,Two dogs making money in house,0,False,"{'id': 1, 'name': 'Animals'}"
77,"Cheerful friends and playful dogs embrace natures joy in a city park. Casual and carefree, they relax, socialize, and enjoy the positive energy of a sunny day.",0,False,"{'id': 695, 'name': 'People'}"
78,Man and woman couple using laptop sitting on sofa with dogs at home,0,False,"{'id': 695, 'name': 'People'}"
79,Two large mixed breed dogs and a cat looking at the window of a red car ,0,False,"{'id': 1, 'name': 'Animals'}"
80,Dog Walker,0,False,"{'id': 47, 'name': 'Dogs'}"
81,"two dogs in hoodies. Pet in clothes, showroom. Thai Ridgeback and Staffordshire bull terrier indoors",0,False,"{'id': 1, 'name': 'Animals'}"
82,Dressed cute chihuahua dogs in pink knitted sweaters and at a pink background,0,False,"{'id': 47, 'name': 'Dogs'}"
83,Dogs and cats peek over web banner together. AI Generative creates a cute pet group portrait with paw signs.,0,False,"{'id': 1, 'name': 'Animals'}"
84,Exaggerated Canine Expressions A Group of Dogs in a Dada-Inspired Portrait,0,False,"{'id': 1, 'name': 'Animals'}"
85,"Animal winter concept, little cheerful dogs dressed in winter woolen clothes, scarf and hat. A cold day on white snow on a snowy day.",0,False,"{'id': 832, 'name': 'Culture and Religion'}"
86,Generative AI Illustration of a group of dogs of different breeds looking at the camera on a turquoise background,0,False,"{'id': 1, 'name': 'Animals'}"
87,two golden retriever puppies on a beach,0,False,"{'id': 47, 'name': 'Dogs'}"
88,dog eat food with happiness in the house,0,False,"{'id': 1, 'name': 'Animals'}"
89,Cynophobia concept. Double exposure of scared little girl and dogs,0,False,"{'id': 1, 'name': 'Animals'}"
90,Australian shepherd sitting against white background,0,False,"{'id': 1, 'name': 'Animals'}"
91,group of dogs with Santa hat ,0,False,"{'id': 1, 'name': 'Animals'}"
92,two happy panting dogs and one sad puppy dog,0,False,"{'id': 1, 'name': 'Animals'}"
93,Group of dogs sitting in front of a white background..,0,False,"{'id': 44, 'name': 'Cats'}"
94,A painting featuring two dogs sitting in a red boat banner,0,False,"{'id': 1, 'name': 'Animals'}"
95,"Dogs and cats are running in a field. All are happy and energetic, enjoying their time outdoors.",0,False,"{'id': 1, 'name': 'Animals'}"
96,Cute dog wearing funny pink shirt and black wig,0,False,"{'id': 1, 'name': 'Animals'}"
97,A group of dogs taking a selfie on a blurred background. Generative AI,0,False,"{'id': 1, 'name': 'Animals'}"
98,Man and woman couple smiling confident and hugging each other sitting on sofa with dogs at home,0,False,"{'id': 695, 'name': 'People'}"
99,Young hispanic woman watching movie sitting on sofa with dogs at home,0,False,"{'id': 695, 'name': 'People'}"
0,dog eating a bowl of food,0,False,"{'id': 1, 'name': 'Animals'}"
1,A man with two dogs walking on a sunny meadow,0,False,"{'id': 695, 'name': 'People'}"
2,Border collie breed dog in the field giving his paw to his owner. Young man playing with his pet in the field at sunset,0,False,"{'id': 1, 'name': 'Animals'}"
3,illustration happy dogs background. Generative AI.,0,False,"{'id': 1, 'name': 'Animals'}"
4,Portrait of bad dogs wearing black jacket on yellow background. Created Generative AI,0,False,"{'id': 1, 'name': 'Animals'}"
5,Young hispanic woman smiling confident sitting on sofa with dogs at home,0,False,"{'id': 695, 'name': 'People'}"
6,Dog walker with dogs enjoying in park.,0,False,"{'id': 47, 'name': 'Dogs'}"
7,Portrait of two dogs lying on the bed in a veterinary clinic,0,False,"{'id': 1, 'name': 'Animals'}"
8,Adorable Pomeranian Dogs Posing in Front of a Christmas Tree. Holiday Happiness: Pomeranian Pets Celebrating by the Christmas Tree,0,False,"{'id': 832, 'name': 'Culture and Religion'}"
9,dogs with avocado,0,False,"{'id': 1, 'name': 'Animals'}"
10,A cute dog peacefully napping on a bed,0,False,"{'id': 1, 'name': 'Animals'}"
11,"Dog paws with a spot in the form of heart and human hand close up, top view. Conceptual image of friendship, trust, love, the help between the person and a dog",0,False,"{'id': 272, 'name': 'Sharing'}"
12,"Closeup portrait of smiling dog in fashion sunglasses. Funny pet on a bright blue background with copy space. Puppy in eyeglasses. Fashion, style, cool animal summer concept.",0,False,"{'id': 1, 'name': 'Animals'}"
13,Two angry and aggressive dogs ,0,False,"{'id': 1, 'name': 'Animals'}"
14,portrait of a cute young small dog looking at the camera with a grey blanket covering him. White background. cold concept,0,False,"{'id': 1, 'name': 'Animals'}"
15,"dog at the marina, yacht club. Pet at sea. Animal on the background of boats",0,False,"{'id': 1, 'name': 'Animals'}"
16,"Two cute pomeranian dogs smiling on car, going for travel or outing, Pet life and family concept",0,False,"{'id': 1, 'name': 'Animals'}"
17,studio shot of a group of various dogs on an isolated background,0,False,"{'id': 1, 'name': 'Animals'}"
18,Curious young dogs sniffing each others butt at the beach,0,False,"{'id': 1, 'name': 'Animals'}"
19,Sitting dog back view. Isolated on Transparent background.,0,False,"{'id': 1, 'name': 'Animals'}"
20,Cute corgi dogs with pet bed on color background,0,False,"{'id': 1, 'name': 'Animals'}"
21,"
Set of cute dogs in clothes, hat and glasses. Background with flowers.Super realistic dog. Printing on a T-shirt, jacket, sweatshirt. Prints for clothes. Wallpaper, screensaver. Banner. AI",0,False,"{'id': 1, 'name': 'Animals'}"
22,A giraffe dog with a black nose and brown ears is standing in a field under the clear sky,0,False,"{'id': 1, 'name': 'Animals'}"
23,Training dogs to jump through hoops,0,False,"{'id': 1, 'name': 'Animals'}"
24,group of dogs on the pool table,0,False,"{'id': 1, 'name': 'Animals'}"
25,Young brunette woman sitting on the bed with two dogs crazy and mad shouting and yelling with aggressive expression and arms raised. frustration concept.,0,False,"{'id': 695, 'name': 'People'}"
26,Cute dogs with leprechaun hats on white background. St. Patrick's Day,0,False,"{'id': 1, 'name': 'Animals'}"
27,Dog gives human paw. Friendship between man and dog.,0,False,"{'id': 1, 'name': 'Animals'}"
28,Two pug dogs looking through a glass door,0,False,"{'id': 1, 'name': 'Animals'}"
29,Three pug dogs in colorful Christmas clothes,0,False,"{'id': 1, 'name': 'Animals'}"
30,Dog walker crossing a street with dogs.,0,False,"{'id': 1, 'name': 'Animals'}"
31,two happy golden retriever dogs running outdoors in autumn,0,False,"{'id': 47, 'name': 'Dogs'}"
32,close up Sad large dogs caught in cage. Generative AI,0,False,"{'id': 1, 'name': 'Animals'}"
33,The happy dog is leaning out the car window. Its fur flutter in the wind together with orange fall leaves on its joyful autumn journey.,0,False,"{'id': 1, 'name': 'Animals'}"
34,red dachshund dog isolated over white background.,0,False,"{'id': 1, 'name': 'Animals'}"
35, portrait of a beautiful dog,0,False,"{'id': 1, 'name': 'Animals'}"
36,"Golden dog portrait in watercolor style, PNG background",0,False,"{'id': 1, 'name': 'Animals'}"
37,Many cats and dogs eat pet food from bowls,0,False,"{'id': 39, 'name': 'Mammals'}"
38,large group of ten different kind of breed puppies on a white background,0,False,"{'id': 47, 'name': 'Dogs'}"
39,"Pets play in a beautiful fairy garden filled with rainbows, clouds, and sunshine, creating a paradise for both dogs and cats. Even after death, animals believe in the continuation of life,AI-generated",0,False,"{'id': 1, 'name': 'Animals'}"
40,dogs digging a hole,0,False,"{'id': 532, 'name': 'Outdoors'}"
41,International dog day with cute dogs  including Yorkshire dogs and German Shepherd dogs and domestic dogs are standing and looking front behind them city background,0,False,"{'id': 1, 'name': 'Animals'}"
42,French Bulldog dog holding empty white sign in front of pink studio background,0,False,"{'id': 1, 'name': 'Animals'}"
43,Brown skinny stray dogs eating from the garbage outside,0,False,"{'id': 1, 'name': 'Animals'}"
44,set of New Year dogs,0,False,"{'id': 47, 'name': 'Dogs'}"
45,Young hispanic couple doing laundry with dogs smiling positive doing ok sign with hand and fingers. successful expression.,0,False,"{'id': 695, 'name': 'People'}"
46,Collage with different dogs on white background. Banner design,0,False,"{'id': 1, 'name': 'Animals'}"
47,Beagle dog fun in garden outdoors run and jump with ball towards,0,False,"{'id': 1, 'name': 'Animals'}"
48,dogs on armchairs,0,False,"{'id': 1, 'name': 'Animals'}"
49,Dogs in the sunset ,0,False,"{'id': 1, 'name': 'Animals'}"
50,Happy man and his dog outdoors in the summer,0,False,"{'id': 1, 'name': 'Animals'}"
51,five fluffy pomeranian spitz dogs sitting on a bench together in autumn,0,False,"{'id': 1, 'name': 'Animals'}"
52,"Two dogs living their best life on a beach chair under a parasol, donning sunglasses, with a gorgeous sea in the background. Generative ai.",0,False,"{'id': 1, 'name': 'Animals'}"
53,Who let the dogs in? A dog at home. Joy and duty. A Labrador named Scooby is lying and resting on the floor. Affectionate look directed at the camera lens.,0,False,"{'id': 1, 'name': 'Animals'}"
54,Sled dog,0,False,"{'id': 61, 'name': 'Other Pets'}"
55,"Racing dogs in a ballet of speed, forming abstract shapes that capture the agility and precision in canine racing.",0,False,"{'id': 444, 'name': 'Graphic Resources'}"
56,many cats and dogs wearing santa claus hats for christmas,0,False,"{'id': 1, 'name': 'Animals'}"
57,Französische Bulldogge,0,False,"{'id': 47, 'name': 'Dogs'}"
58,Cats and dogs peeking over white edge. Web banner. Cute pets. White background.,0,False,"{'id': 1, 'name': 'Animals'}"
59,A beautiful fairy garden of Eden with happy dogs and cats who run and play. They live after death in a heavenly paradise. Concept of life after death for animals.,0,False,"{'id': 1, 'name': 'Animals'}"
60,group of happy dogs border collies,0,False,"{'id': 268, 'name': 'Joy'}"
61,Adorable Beagle puppy solo portrait,0,False,"{'id': 47, 'name': 'Dogs'}"
62,running dogs watercolor painting art,0,False,"{'id': 1, 'name': 'Animals'}"
63,Pretty elegant woman is walking with her four dogs of pomeranian spitz breed in park at nature. Dog walker service concept,0,False,"{'id': 1, 'name': 'Animals'}"
64,portrait dogs and kitten,0,False,"{'id': 47, 'name': 'Dogs'}"
65,Young hispanic couple with dogs relaxing at home doing stop sing with palm of the hand. warning expression with negative and serious gesture on the face.,0,False,"{'id': 695, 'name': 'People'}"
66,"Cute surprised animals on light blue background. Tabby cat, Siberian Husky and Chihuahua dogs with big eyes",0,False,"{'id': 1, 'name': 'Animals'}"
67,Dogs. Watercolors on paper,0,False,"{'id': 61, 'name': 'Other Pets'}"
68,"A group of dogs, of various breeds and sizes, sit closely next to each other on the ground. Their tails wag and ears perk up as they look in different directions, displaying a range of expressions.",0,False,"{'id': 1, 'name': 'Animals'}"
69,"Gorgeous Australian dog on a sandy beach and ranch, with a close-up portrait.",0,False,"{'id': 1, 'name': 'Animals'}"
70,Portrait of a group of Jack Russell dogs in summer on a green lawn,0,False,"{'id': 1, 'name': 'Animals'}"
71,3d render of three gangsta dogs with sunglasses sitting on the back seat of limousine. Generative AI,0,False,"{'id': 444, 'name': 'Graphic Resources'}"
72,rescue dogs,0,False,"{'id': 746, 'name': 'Fireman'}"
73,Jack russell terrier dog  holding a white blank paper or placard  with room for your marketing text. Isolated on transparent background. For web banner or social media cover,0,False,"{'id': 1, 'name': 'Animals'}"
74,Italian Greyhounds dogs on a leash,0,False,"{'id': 1, 'name': 'Animals'}"
75,Beagle dog and spitz klein small running and playing together in garden. Summer sunny day outdoor.,0,False,"{'id': 47, 'name': 'Dogs'}"
76,two dogs on a grass,0,False,"{'id': 1, 'name': 'Animals'}"
77,Group of purebred dogs isolated on white background,0,False,"{'id': 1, 'name': 'Animals'}"
78,Woman having troubles holding two excited husky dogs on a leash. Naughty dogs pulling on leash. Training dogs problems concept. Copy space,0,False,"{'id': 1, 'name': 'Animals'}"
79,"sad look of puppies in an animal shelter, behind bars, in the hope that they will be taken and sheltered. banner",0,False,"{'id': 1, 'name': 'Animals'}"
80,Young woman jogging with her golden retriever dog in autumn forest,0,False,"{'id': 1, 'name': 'Animals'}"
81,"trained therapy dog is lying next to young patient, the childs hand resting lightly on the dogs side. Animals in hospitals are powerful tool in helping patients manage stress, anxiety,",0,False,"{'id': 851, 'name': 'Science'}"
82,funny studio portrait of 3 spaniels wearing colourful sunglasses,0,False,"{'id': 1, 'name': 'Animals'}"
83,Festive Canine Gathering. Cute birthday dogs with cakes. Dogs Party photography concept. AI Generative,0,False,"{'id': 1, 'name': 'Animals'}"
84,Cute funny dogs playing at a poker table. Ai generated,0,False,"{'id': 1, 'name': 'Animals'}"
85,Young hispanic woman watching movie sitting on sofa with dogs at home,0,False,"{'id': 695, 'name': 'People'}"
86,"A sizzling summer feast of juicy hamburgers and hot dogs roasting over an open flame on a traditional barbecue grill, evoking the irresistible aromas of churrasco food, mixed grill, and yakiniku, all",0,False,"{'id': 289, 'name': 'Food'}"
87,AI generative dog isolated on white background,0,False,"{'id': 1, 'name': 'Animals'}"
88,Anal Gland Problems in Dogs. Veterinary care.,0,False,"{'id': 877, 'name': 'Veterinary Care'}"
89,dogs on sunset,0,False,"{'id': 1, 'name': 'Animals'}"
90,Large Happy Dogs White Web Banner,0,False,"{'id': 1, 'name': 'Animals'}"
91,Coffee cup with cute dog face cartoon vector illustration. Coffee and drink concept,0,False,"{'id': 214, 'name': 'Drinks'}"
92,Small dalmatin dogs playing or running in sunny backlight.,0,False,"{'id': 1, 'name': 'Animals'}"
93,Cute Adorable Black And White Border Collie and Golden retriever at the tree,0,False,"{'id': 1, 'name': 'Animals'}"
94,Close-up of a kitten between two puppies looking at the camera,0,False,"{'id': 44, 'name': 'Cats'}"
95,Male and Female Dachshund dogs,0,False,"{'id': 1, 'name': 'Animals'}"
96,Happy dog isolated isolated as png,0,False,"{'id': 1, 'name': 'Animals'}"
97,"Man walking with dogs in park, closeup",0,False,"{'id': 1, 'name': 'Animals'}"
98,yorkshire terrier dogs wearing sunglasses and flowers,0,False,"{'id': 1, 'name': 'Animals'}"
99,cute dogs and one cat running on the grass all happy to be playing together Generative AI,0,False,"{'id': 1, 'name': 'Animals'}"
0,Cute dog and cat with valentine heart shape balloon on pink background. Photograph of Valentine's day card with adorable dog. Generative AI,0,False,"{'id': 832, 'name': 'Culture and Religion'}"
1,Two elderly golden retriever dogs standing on a balcony in a contemporary apartment complex. Generative AI,0,False,"{'id': 1, 'name': 'Animals'}"
2,Portrait of two cute havanese dogs with dog leash sitting in forest and looking,0,False,"{'id': 47, 'name': 'Dogs'}"
3,two small dogs playing on the beach,0,False,"{'id': 47, 'name': 'Dogs'}"
4,"modern police dog, cyberpunk style",0,False,"{'id': 1, 'name': 'Animals'}"
5,Young hispanic woman watching movie sitting on sofa with dogs at home,0,False,"{'id': 695, 'name': 'People'}"
6,Portrait of astronaut dogs in space on the planet Generative AI,0,False,"{'id': 1, 'name': 'Animals'}"
7,A collection of design of cartoon unusual flat dog characters in different poses. 3D ILLUSTRATION,0,False,"{'id': 444, 'name': 'Graphic Resources'}"
8,International dog day with cute dogs  including Yorkshire dogs and domestic dogs are standing and looking front behind them mountains background with having birds shiny sky with a sun,0,False,"{'id': 1, 'name': 'Animals'}"
9,"Happy Border Collies peek through a tear in turquoise paper, a playful studio capture. Funny dogs",0,False,"{'id': 1, 'name': 'Animals'}"
10,Adorable and Playful Pack of Dogs Running and Playing. Generative AI,0,False,"{'id': 1, 'name': 'Animals'}"
11,Close-up of a pack of Lycaon African wild dogs resting,0,False,"{'id': 1, 'name': 'Animals'}"
12,Two hunters with dogs and shotguns in a traditional shooting clothing.,0,False,"{'id': 949, 'name': 'Hunting'}"
13,Adorable dog holding leash in mouth on white background,0,False,"{'id': 1, 'name': 'Animals'}"
14,"Close up of a group of dogs in the park led by dog walkers. Pets, walkers, service",0,False,"{'id': 1, 'name': 'Animals'}"
15,studio style shot of dog fashionably dressed dogs ready to go out,0,False,"{'id': 1, 'name': 'Animals'}"
16,"Cute Dogs with Leprechaun Hats, St. Patrick's Day",0,False,"{'id': 1, 'name': 'Animals'}"
17,Cute funny cats and dogs on white background,0,False,"{'id': 1, 'name': 'Animals'}"
18,A photo-realistic image capturing the dynamic action of dogs catching treats in high-speed photography,0,False,"{'id': 1, 'name': 'Animals'}"
19,"In a wild field landscape, there is a portrait of two dogs and cats sitting together on gold and yellow leaves.",0,False,"{'id': 1, 'name': 'Animals'}"
20,Playful Pooches Peeking Dogs and Puppies,0,False,"{'id': 1, 'name': 'Animals'}"
21,"warm hugs dogs with their owners, cuddling with a dog, Generative AI",0,False,"{'id': 1, 'name': 'Animals'}"
22,Variety Hungry Dogs Looking Up,0,False,"{'id': 47, 'name': 'Dogs'}"
23,Foxhound dogs looking at the camera isolated on transparent background,0,False,"{'id': 1, 'name': 'Animals'}"
24,Couple having fun with their playful dogs at home,0,False,"{'id': 643, 'name': 'Lifestyle'}"
25,"Young hispanic couple with dogs relaxing at home waiving saying hello happy and smiling, friendly welcome gesture",0,False,"{'id': 695, 'name': 'People'}"
26,Young man making a photo of welsh corgi pembroke dogs with a professional dslr camera,0,False,"{'id': 1, 'name': 'Animals'}"
27,"A synchronized sled dog team, showcasing their strength and unity in perfectly fitted dog sledding harnesses",0,False,"{'id': 922, 'name': 'Sports'}"
28,Pampered Pooch: Delighted Dog Enjoying a Hearty Meal. Smiling happy dog standing in front of bowl with dog food on plain background. Generative AI,0,False,"{'id': 1, 'name': 'Animals'}"
29,Vizsla dog with branch in his mouth,0,False,"{'id': 47, 'name': 'Dogs'}"
30,Border Collies dogs breed cute cartoon repeat pattern,0,False,"{'id': 1, 'name': 'Animals'}"
31,happy christmas dogs in a line wearing santa hats,0,False,"{'id': 1, 'name': 'Animals'}"
32,two funny small dogs posing in ghost costumes for Halloween outdoors in autumn,0,False,"{'id': 1, 'name': 'Animals'}"
33,Adorable dogs celebrating birthday at home,0,False,"{'id': 1, 'name': 'Animals'}"
34,"An attentive Jack Russell Terrier looks up expectantly, waiting to eat from a full bowl of dog food on a wooden floor..",0,False,"{'id': 1, 'name': 'Animals'}"
35,Green border background dogs in birthday party,0,False,"{'id': 1, 'name': 'Animals'}"
36,Active young red and white American Staffordshire Terrier dog with cropped ears posing outdoors jumping up on a green grass catching a tennis ball in summer,0,False,"{'id': 1, 'name': 'Animals'}"
37,Canicross exercises. Man runs with his beagle dog at sunny morning. Healthy lifestyle concept.,0,False,"{'id': 938, 'name': 'Running and Jumping'}"
38,"Animal, pet and dog with shoes in living room for playful behaviour, happiness and relax with owner at home. Training, domestic pets and woman on sofa with cute, adorable and furry puppy bite sneaker",0,False,"{'id': 1, 'name': 'Animals'}"
39,"A young woman and two dogs are lying on the floor in a room. They are happy, laughing and playing. Aussie breed.",0,False,"{'id': 1, 'name': 'Animals'}"
40,Two dogs playing with each other,0,False,"{'id': 47, 'name': 'Dogs'}"
41,Black and Brown Australian Shepard,0,False,"{'id': 61, 'name': 'Other Pets'}"
42,cat and dog sleeping together,0,False,"{'id': 44, 'name': 'Cats'}"
43,Set of Golden Retriever dog isolated on transparent background. Concept of pet.,0,False,"{'id': 1, 'name': 'Animals'}"
44,Two older dogs on the balcony of a modern apartment building looking around. ,0,False,"{'id': 1, 'name': 'Animals'}"
45,"Young hispanic couple with dogs relaxing at home smiling confident touching hair with hand up gesture, posing attractive and fashionable",0,False,"{'id': 695, 'name': 'People'}"
46,"Delicious corn dogs with mustard and ketchup served on light table, top view",0,False,"{'id': 289, 'name': 'Food'}"
47,person walking dogs in autumn park,0,False,"{'id': 1, 'name': 'Animals'}"
48,Generative AI background illustration of cats and dogs in illustration style,0,False,"{'id': 1, 'name': 'Animals'}"
49,A bunch of dogs looking in all directions on blue background,0,False,"{'id': 1, 'name': 'Animals'}"
